model,suite,item,correct
rnng_bllip-md_44862,reflexive_src_masc,0,False
rnng_bllip-md_44862,reflexive_src_masc,1,False
rnng_bllip-md_44862,reflexive_src_masc,2,True
rnng_bllip-md_44862,reflexive_src_masc,3,False
rnng_bllip-md_44862,reflexive_src_masc,4,True
rnng_bllip-md_44862,reflexive_src_masc,5,False
rnng_bllip-md_44862,reflexive_src_masc,6,False
rnng_bllip-md_44862,reflexive_src_masc,7,True
rnng_bllip-md_44862,reflexive_src_masc,8,False
rnng_bllip-md_44862,reflexive_src_masc,9,False
rnng_bllip-md_44862,reflexive_src_masc,10,False
rnng_bllip-md_44862,reflexive_src_masc,11,True
rnng_bllip-md_44862,reflexive_src_masc,12,False
rnng_bllip-md_44862,reflexive_src_masc,13,False
rnng_bllip-md_44862,reflexive_src_masc,14,True
rnng_bllip-md_44862,reflexive_src_masc,15,False
rnng_bllip-md_44862,reflexive_src_masc,16,True
rnng_bllip-md_44862,reflexive_src_masc,17,True
rnng_bllip-md_44862,reflexive_src_masc,18,False
rnng_bllip-md_3602,npi_src_ever,0,False
rnng_bllip-md_3602,npi_src_ever,1,True
rnng_bllip-md_3602,npi_src_ever,2,False
rnng_bllip-md_3602,npi_src_ever,3,True
rnng_bllip-md_3602,npi_src_ever,4,True
rnng_bllip-md_3602,npi_src_ever,5,False
rnng_bllip-md_3602,npi_src_ever,6,False
rnng_bllip-md_3602,npi_src_ever,7,True
rnng_bllip-md_3602,npi_src_ever,8,False
rnng_bllip-md_3602,npi_src_ever,9,False
rnng_bllip-md_3602,npi_src_ever,10,True
rnng_bllip-md_3602,npi_src_ever,11,False
rnng_bllip-md_3602,npi_src_ever,12,False
rnng_bllip-md_3602,npi_src_ever,13,False
rnng_bllip-md_3602,npi_src_ever,14,False
rnng_bllip-md_3602,npi_src_ever,15,False
rnng_bllip-md_3602,npi_src_ever,16,False
rnng_bllip-md_3602,npi_src_ever,17,False
rnng_bllip-md_3602,npi_src_ever,18,False
rnng_bllip-md_3602,npi_src_ever,19,False
rnng_bllip-md_3602,npi_src_ever,20,False
rnng_bllip-md_3602,npi_src_ever,21,False
rnng_bllip-md_3602,npi_src_ever,22,False
rnng_bllip-md_3602,npi_src_ever,23,False
rnng_bllip-md_3602,npi_src_ever,24,False
rnng_bllip-md_3602,npi_src_ever,25,False
rnng_bllip-md_3602,npi_src_ever,26,False
rnng_bllip-md_3602,npi_src_ever,27,False
rnng_bllip-md_3602,npi_src_ever,28,False
rnng_bllip-md_3602,npi_src_ever,29,False
rnng_bllip-md_3602,npi_src_ever,30,False
rnng_bllip-md_3602,npi_src_ever,31,False
rnng_bllip-md_3602,npi_src_ever,32,False
rnng_bllip-md_3602,npi_src_ever,33,False
rnng_bllip-md_3602,npi_src_ever,34,False
rnng_bllip-md_3602,npi_src_ever,35,False
rnng_bllip-md_3602,npi_src_ever,36,False
rnng_bllip-md_3602,npi_src_ever,37,False
rnng_bllip-md_3602,npi_src_any,0,False
rnng_bllip-md_3602,npi_src_any,1,False
rnng_bllip-md_3602,npi_src_any,2,False
rnng_bllip-md_3602,npi_src_any,3,False
rnng_bllip-md_3602,npi_src_any,4,True
rnng_bllip-md_3602,npi_src_any,5,False
rnng_bllip-md_3602,npi_src_any,6,False
rnng_bllip-md_3602,npi_src_any,7,False
rnng_bllip-md_3602,npi_src_any,8,False
rnng_bllip-md_3602,npi_src_any,9,False
rnng_bllip-md_3602,npi_src_any,10,False
rnng_bllip-md_3602,npi_src_any,11,False
rnng_bllip-md_3602,npi_src_any,12,False
rnng_bllip-md_3602,npi_src_any,13,False
rnng_bllip-md_3602,npi_src_any,14,False
rnng_bllip-md_3602,npi_src_any,15,False
rnng_bllip-md_3602,npi_src_any,16,False
rnng_bllip-md_3602,npi_src_any,17,False
rnng_bllip-md_3602,npi_src_any,18,False
rnng_bllip-md_3602,npi_src_any,19,False
rnng_bllip-md_3602,npi_src_any,20,False
rnng_bllip-md_3602,npi_src_any,21,False
rnng_bllip-md_3602,npi_src_any,22,False
rnng_bllip-md_3602,npi_src_any,23,False
rnng_bllip-md_3602,npi_src_any,24,False
rnng_bllip-md_3602,npi_src_any,25,False
rnng_bllip-md_3602,npi_src_any,26,False
rnng_bllip-md_3602,npi_src_any,27,False
rnng_bllip-md_3602,npi_src_any,28,False
rnng_bllip-md_3602,npi_src_any,29,False
rnng_bllip-md_3602,npi_src_any,30,False
rnng_bllip-md_3602,npi_src_any,31,False
rnng_bllip-md_3602,npi_src_any,32,False
rnng_bllip-md_3602,npi_src_any,33,False
rnng_bllip-md_3602,npi_src_any,34,False
rnng_bllip-md_3602,npi_src_any,35,False
rnng_bllip-md_3602,npi_src_any,36,False
rnng_bllip-md_3602,npi_src_any,37,False
rnng_bllip-md_3602,npz_ambig_mod,0,False
rnng_bllip-md_3602,npz_ambig_mod,1,True
rnng_bllip-md_3602,npz_ambig_mod,2,True
rnng_bllip-md_3602,npz_ambig_mod,3,True
rnng_bllip-md_3602,npz_ambig_mod,4,True
rnng_bllip-md_3602,npz_ambig_mod,5,False
rnng_bllip-md_3602,npz_ambig_mod,6,True
rnng_bllip-md_3602,npz_ambig_mod,7,True
rnng_bllip-md_3602,npz_ambig_mod,8,False
rnng_bllip-md_3602,npz_ambig_mod,9,True
rnng_bllip-md_3602,npz_ambig_mod,10,False
rnng_bllip-md_3602,npz_ambig_mod,11,True
rnng_bllip-md_3602,npz_ambig_mod,12,True
rnng_bllip-md_3602,npz_ambig_mod,13,False
rnng_bllip-md_3602,npz_ambig_mod,14,True
rnng_bllip-md_3602,npz_ambig_mod,15,True
rnng_bllip-md_3602,npz_ambig_mod,16,True
rnng_bllip-md_3602,npz_ambig_mod,17,False
rnng_bllip-md_3602,npz_ambig_mod,18,False
rnng_bllip-md_3602,npz_ambig_mod,19,False
rnng_bllip-md_3602,npz_ambig_mod,20,True
rnng_bllip-md_3602,npz_ambig_mod,21,False
rnng_bllip-md_3602,npz_ambig_mod,22,True
rnng_bllip-md_3602,npz_ambig_mod,23,True
rnng_bllip-md_44862,fgd_pp,0,False
rnng_bllip-md_44862,fgd_pp,1,True
rnng_bllip-md_44862,fgd_pp,2,True
rnng_bllip-md_44862,fgd_pp,3,True
rnng_bllip-md_44862,fgd_pp,4,False
rnng_bllip-md_44862,fgd_pp,5,False
rnng_bllip-md_44862,fgd_pp,6,True
rnng_bllip-md_44862,fgd_pp,7,False
rnng_bllip-md_44862,fgd_pp,8,True
rnng_bllip-md_44862,fgd_pp,9,False
rnng_bllip-md_44862,fgd_pp,10,True
rnng_bllip-md_44862,fgd_pp,11,False
rnng_bllip-md_44862,fgd_pp,12,True
rnng_bllip-md_44862,fgd_pp,13,False
rnng_bllip-md_44862,fgd_pp,14,False
rnng_bllip-md_44862,fgd_pp,15,False
rnng_bllip-md_44862,fgd_pp,16,False
rnng_bllip-md_44862,fgd_pp,17,False
rnng_bllip-md_44862,fgd_pp,18,True
rnng_bllip-md_44862,fgd_pp,19,True
rnng_bllip-md_44862,fgd_pp,20,False
rnng_bllip-md_44862,fgd_pp,21,True
rnng_bllip-md_44862,fgd_pp,22,False
rnng_bllip-md_44862,fgd_pp,23,True
rnng_bllip-md_3602,number_orc,0,True
rnng_bllip-md_3602,number_orc,1,True
rnng_bllip-md_3602,number_orc,2,False
rnng_bllip-md_3602,number_orc,3,True
rnng_bllip-md_3602,number_orc,4,False
rnng_bllip-md_3602,number_orc,5,True
rnng_bllip-md_3602,number_orc,6,True
rnng_bllip-md_3602,number_orc,7,True
rnng_bllip-md_3602,number_orc,8,False
rnng_bllip-md_3602,number_orc,9,False
rnng_bllip-md_3602,number_orc,10,True
rnng_bllip-md_3602,number_orc,11,True
rnng_bllip-md_3602,number_orc,12,True
rnng_bllip-md_3602,number_orc,13,True
rnng_bllip-md_3602,number_orc,14,False
rnng_bllip-md_3602,number_orc,15,True
rnng_bllip-md_3602,number_orc,16,False
rnng_bllip-md_3602,number_orc,17,True
rnng_bllip-md_3602,number_orc,18,True
rnng_bllip-md_44862,reflexive_orc_masc,0,False
rnng_bllip-md_44862,reflexive_orc_masc,1,False
rnng_bllip-md_44862,reflexive_orc_masc,2,True
rnng_bllip-md_44862,reflexive_orc_masc,3,False
rnng_bllip-md_44862,reflexive_orc_masc,4,False
rnng_bllip-md_44862,reflexive_orc_masc,5,False
rnng_bllip-md_44862,reflexive_orc_masc,6,False
rnng_bllip-md_44862,reflexive_orc_masc,7,True
rnng_bllip-md_44862,reflexive_orc_masc,8,False
rnng_bllip-md_44862,reflexive_orc_masc,9,False
rnng_bllip-md_44862,reflexive_orc_masc,10,False
rnng_bllip-md_44862,reflexive_orc_masc,11,False
rnng_bllip-md_44862,reflexive_orc_masc,12,False
rnng_bllip-md_44862,reflexive_orc_masc,13,False
rnng_bllip-md_44862,reflexive_orc_masc,14,False
rnng_bllip-md_44862,reflexive_orc_masc,15,False
rnng_bllip-md_44862,reflexive_orc_masc,16,True
rnng_bllip-md_44862,reflexive_orc_masc,17,False
rnng_bllip-md_44862,reflexive_orc_masc,18,False
rnng_bllip-md_44862,subordination,0,True
rnng_bllip-md_44862,subordination,1,True
rnng_bllip-md_44862,subordination,2,True
rnng_bllip-md_44862,subordination,3,True
rnng_bllip-md_44862,subordination,4,True
rnng_bllip-md_44862,subordination,5,True
rnng_bllip-md_44862,subordination,6,True
rnng_bllip-md_44862,subordination,7,True
rnng_bllip-md_44862,subordination,8,True
rnng_bllip-md_44862,subordination,9,True
rnng_bllip-md_44862,subordination,10,True
rnng_bllip-md_44862,subordination,11,True
rnng_bllip-md_44862,subordination,12,True
rnng_bllip-md_44862,subordination,13,True
rnng_bllip-md_44862,subordination,14,True
rnng_bllip-md_44862,subordination,15,True
rnng_bllip-md_44862,subordination,16,True
rnng_bllip-md_44862,subordination,17,True
rnng_bllip-md_44862,subordination,18,True
rnng_bllip-md_44862,subordination,19,True
rnng_bllip-md_44862,subordination,20,True
rnng_bllip-md_44862,subordination,21,True
rnng_bllip-md_44862,subordination,22,True
rnng_bllip-md_3602,npi_orc_ever,0,False
rnng_bllip-md_3602,npi_orc_ever,1,True
rnng_bllip-md_3602,npi_orc_ever,2,True
rnng_bllip-md_3602,npi_orc_ever,3,False
rnng_bllip-md_3602,npi_orc_ever,4,True
rnng_bllip-md_3602,npi_orc_ever,5,True
rnng_bllip-md_3602,npi_orc_ever,6,True
rnng_bllip-md_3602,npi_orc_ever,7,True
rnng_bllip-md_3602,npi_orc_ever,8,False
rnng_bllip-md_3602,npi_orc_ever,9,False
rnng_bllip-md_3602,npi_orc_ever,10,True
rnng_bllip-md_3602,npi_orc_ever,11,True
rnng_bllip-md_3602,npi_orc_ever,12,False
rnng_bllip-md_3602,npi_orc_ever,13,True
rnng_bllip-md_3602,npi_orc_ever,14,True
rnng_bllip-md_3602,npi_orc_ever,15,False
rnng_bllip-md_3602,npi_orc_ever,16,True
rnng_bllip-md_3602,npi_orc_ever,17,True
rnng_bllip-md_3602,npi_orc_ever,18,False
rnng_bllip-md_3602,npi_orc_ever,19,False
rnng_bllip-md_3602,npi_orc_ever,20,False
rnng_bllip-md_3602,npi_orc_ever,21,False
rnng_bllip-md_3602,npi_orc_ever,22,False
rnng_bllip-md_3602,npi_orc_ever,23,False
rnng_bllip-md_3602,npi_orc_ever,24,False
rnng_bllip-md_3602,npi_orc_ever,25,False
rnng_bllip-md_3602,npi_orc_ever,26,False
rnng_bllip-md_3602,npi_orc_ever,27,False
rnng_bllip-md_3602,npi_orc_ever,28,False
rnng_bllip-md_3602,npi_orc_ever,29,False
rnng_bllip-md_3602,npi_orc_ever,30,True
rnng_bllip-md_3602,npi_orc_ever,31,False
rnng_bllip-md_3602,npi_orc_ever,32,False
rnng_bllip-md_3602,npi_orc_ever,33,False
rnng_bllip-md_3602,npi_orc_ever,34,False
rnng_bllip-md_3602,npi_orc_ever,35,False
rnng_bllip-md_3602,npi_orc_ever,36,False
rnng_bllip-md_3602,npi_orc_ever,37,False
rnng_bllip-md_44862,subordination_src-src,0,True
rnng_bllip-md_44862,subordination_src-src,1,True
rnng_bllip-md_44862,subordination_src-src,2,False
rnng_bllip-md_44862,subordination_src-src,3,True
rnng_bllip-md_44862,subordination_src-src,4,True
rnng_bllip-md_44862,subordination_src-src,5,True
rnng_bllip-md_44862,subordination_src-src,6,True
rnng_bllip-md_44862,subordination_src-src,7,False
rnng_bllip-md_44862,subordination_src-src,8,False
rnng_bllip-md_44862,subordination_src-src,9,True
rnng_bllip-md_44862,subordination_src-src,10,True
rnng_bllip-md_44862,subordination_src-src,11,True
rnng_bllip-md_44862,subordination_src-src,12,True
rnng_bllip-md_44862,subordination_src-src,13,True
rnng_bllip-md_44862,subordination_src-src,14,True
rnng_bllip-md_44862,subordination_src-src,15,True
rnng_bllip-md_44862,subordination_src-src,16,True
rnng_bllip-md_44862,subordination_src-src,17,True
rnng_bllip-md_44862,subordination_src-src,18,True
rnng_bllip-md_44862,subordination_src-src,19,True
rnng_bllip-md_44862,subordination_src-src,20,False
rnng_bllip-md_44862,subordination_src-src,21,True
rnng_bllip-md_44862,subordination_src-src,22,True
rnng_bllip-md_44862,reflexive_src_fem,0,False
rnng_bllip-md_44862,reflexive_src_fem,1,False
rnng_bllip-md_44862,reflexive_src_fem,2,True
rnng_bllip-md_44862,reflexive_src_fem,3,False
rnng_bllip-md_44862,reflexive_src_fem,4,False
rnng_bllip-md_44862,reflexive_src_fem,5,False
rnng_bllip-md_44862,reflexive_src_fem,6,False
rnng_bllip-md_44862,reflexive_src_fem,7,False
rnng_bllip-md_44862,reflexive_src_fem,8,False
rnng_bllip-md_44862,reflexive_src_fem,9,False
rnng_bllip-md_44862,reflexive_src_fem,10,False
rnng_bllip-md_44862,reflexive_src_fem,11,False
rnng_bllip-md_44862,reflexive_src_fem,12,False
rnng_bllip-md_44862,reflexive_src_fem,13,False
rnng_bllip-md_44862,reflexive_src_fem,14,False
rnng_bllip-md_44862,reflexive_src_fem,15,False
rnng_bllip-md_44862,reflexive_src_fem,16,False
rnng_bllip-md_44862,reflexive_src_fem,17,False
rnng_bllip-md_44862,reflexive_src_fem,18,False
rnng_bllip-md_3602,fgd_subject,0,True
rnng_bllip-md_3602,fgd_subject,1,True
rnng_bllip-md_3602,fgd_subject,2,True
rnng_bllip-md_3602,fgd_subject,3,True
rnng_bllip-md_3602,fgd_subject,4,True
rnng_bllip-md_3602,fgd_subject,5,True
rnng_bllip-md_3602,fgd_subject,6,True
rnng_bllip-md_3602,fgd_subject,7,True
rnng_bllip-md_3602,fgd_subject,8,True
rnng_bllip-md_3602,fgd_subject,9,True
rnng_bllip-md_3602,fgd_subject,10,True
rnng_bllip-md_3602,fgd_subject,11,True
rnng_bllip-md_3602,fgd_subject,12,True
rnng_bllip-md_3602,fgd_subject,13,True
rnng_bllip-md_3602,fgd_subject,14,True
rnng_bllip-md_3602,fgd_subject,15,True
rnng_bllip-md_3602,fgd_subject,16,True
rnng_bllip-md_3602,fgd_subject,17,True
rnng_bllip-md_3602,fgd_subject,18,True
rnng_bllip-md_3602,fgd_subject,19,True
rnng_bllip-md_3602,fgd_subject,20,True
rnng_bllip-md_3602,fgd_subject,21,True
rnng_bllip-md_3602,fgd_subject,22,True
rnng_bllip-md_3602,fgd_subject,23,True
rnng_bllip-md_44862,npz_obj_mod,0,True
rnng_bllip-md_44862,npz_obj_mod,1,True
rnng_bllip-md_44862,npz_obj_mod,2,True
rnng_bllip-md_44862,npz_obj_mod,3,True
rnng_bllip-md_44862,npz_obj_mod,4,True
rnng_bllip-md_44862,npz_obj_mod,5,True
rnng_bllip-md_44862,npz_obj_mod,6,True
rnng_bllip-md_44862,npz_obj_mod,7,True
rnng_bllip-md_44862,npz_obj_mod,8,True
rnng_bllip-md_44862,npz_obj_mod,9,True
rnng_bllip-md_44862,npz_obj_mod,10,True
rnng_bllip-md_44862,npz_obj_mod,11,True
rnng_bllip-md_44862,npz_obj_mod,12,True
rnng_bllip-md_44862,npz_obj_mod,13,True
rnng_bllip-md_44862,npz_obj_mod,14,False
rnng_bllip-md_44862,npz_obj_mod,15,True
rnng_bllip-md_44862,npz_obj_mod,16,True
rnng_bllip-md_44862,npz_obj_mod,17,True
rnng_bllip-md_44862,npz_obj_mod,18,True
rnng_bllip-md_44862,npz_obj_mod,19,True
rnng_bllip-md_44862,npz_obj_mod,20,True
rnng_bllip-md_44862,npz_obj_mod,21,True
rnng_bllip-md_44862,npz_obj_mod,22,True
rnng_bllip-md_44862,npz_obj_mod,23,True
rnng_bllip-md_44862,center_embed,0,True
rnng_bllip-md_44862,center_embed,1,True
rnng_bllip-md_44862,center_embed,2,False
rnng_bllip-md_44862,center_embed,3,True
rnng_bllip-md_44862,center_embed,4,True
rnng_bllip-md_44862,center_embed,5,True
rnng_bllip-md_44862,center_embed,6,True
rnng_bllip-md_44862,center_embed,7,True
rnng_bllip-md_44862,center_embed,8,False
rnng_bllip-md_44862,center_embed,9,True
rnng_bllip-md_44862,center_embed,10,True
rnng_bllip-md_44862,center_embed,11,True
rnng_bllip-md_44862,center_embed,12,True
rnng_bllip-md_44862,center_embed,13,True
rnng_bllip-md_44862,center_embed,14,True
rnng_bllip-md_44862,center_embed,15,True
rnng_bllip-md_44862,center_embed,16,True
rnng_bllip-md_44862,center_embed,17,True
rnng_bllip-md_44862,center_embed,18,True
rnng_bllip-md_44862,center_embed,19,True
rnng_bllip-md_44862,center_embed,20,False
rnng_bllip-md_44862,center_embed,21,True
rnng_bllip-md_44862,center_embed,22,True
rnng_bllip-md_44862,center_embed,23,True
rnng_bllip-md_44862,center_embed,24,True
rnng_bllip-md_44862,center_embed,25,True
rnng_bllip-md_44862,center_embed,26,False
rnng_bllip-md_44862,center_embed,27,False
rnng_bllip-md_44862,nn-nv-rpl,0,False
rnng_bllip-md_44862,mvrr_mod,0,True
rnng_bllip-md_44862,mvrr_mod,1,True
rnng_bllip-md_44862,mvrr_mod,2,True
rnng_bllip-md_44862,mvrr_mod,3,True
rnng_bllip-md_44862,mvrr_mod,4,False
rnng_bllip-md_44862,mvrr_mod,5,True
rnng_bllip-md_44862,mvrr_mod,6,True
rnng_bllip-md_44862,mvrr_mod,7,True
rnng_bllip-md_44862,mvrr_mod,8,False
rnng_bllip-md_44862,mvrr_mod,9,True
rnng_bllip-md_44862,mvrr_mod,10,True
rnng_bllip-md_44862,mvrr_mod,11,False
rnng_bllip-md_44862,mvrr_mod,12,True
rnng_bllip-md_44862,mvrr_mod,13,False
rnng_bllip-md_44862,mvrr_mod,14,True
rnng_bllip-md_44862,mvrr_mod,15,False
rnng_bllip-md_44862,mvrr_mod,16,False
rnng_bllip-md_44862,mvrr_mod,17,True
rnng_bllip-md_44862,mvrr_mod,18,False
rnng_bllip-md_44862,mvrr_mod,19,False
rnng_bllip-md_44862,mvrr_mod,20,True
rnng_bllip-md_44862,mvrr_mod,21,True
rnng_bllip-md_44862,mvrr_mod,22,True
rnng_bllip-md_44862,mvrr_mod,23,True
rnng_bllip-md_44862,mvrr_mod,24,True
rnng_bllip-md_44862,mvrr_mod,25,True
rnng_bllip-md_44862,mvrr_mod,26,True
rnng_bllip-md_44862,mvrr_mod,27,False
rnng_bllip-md_3602,fgd_pp,0,False
rnng_bllip-md_3602,fgd_pp,1,False
rnng_bllip-md_3602,fgd_pp,2,True
rnng_bllip-md_3602,fgd_pp,3,True
rnng_bllip-md_3602,fgd_pp,4,False
rnng_bllip-md_3602,fgd_pp,5,False
rnng_bllip-md_3602,fgd_pp,6,True
rnng_bllip-md_3602,fgd_pp,7,False
rnng_bllip-md_3602,fgd_pp,8,True
rnng_bllip-md_3602,fgd_pp,9,True
rnng_bllip-md_3602,fgd_pp,10,True
rnng_bllip-md_3602,fgd_pp,11,True
rnng_bllip-md_3602,fgd_pp,12,True
rnng_bllip-md_3602,fgd_pp,13,True
rnng_bllip-md_3602,fgd_pp,14,False
rnng_bllip-md_3602,fgd_pp,15,False
rnng_bllip-md_3602,fgd_pp,16,False
rnng_bllip-md_3602,fgd_pp,17,False
rnng_bllip-md_3602,fgd_pp,18,True
rnng_bllip-md_3602,fgd_pp,19,True
rnng_bllip-md_3602,fgd_pp,20,True
rnng_bllip-md_3602,fgd_pp,21,True
rnng_bllip-md_3602,fgd_pp,22,False
rnng_bllip-md_3602,fgd_pp,23,True
rnng_bllip-md_3602,fgd_hierarchy,0,True
rnng_bllip-md_3602,fgd_hierarchy,1,False
rnng_bllip-md_3602,fgd_hierarchy,2,False
rnng_bllip-md_3602,fgd_hierarchy,3,True
rnng_bllip-md_3602,fgd_hierarchy,4,True
rnng_bllip-md_3602,fgd_hierarchy,5,True
rnng_bllip-md_3602,fgd_hierarchy,6,True
rnng_bllip-md_3602,fgd_hierarchy,7,False
